train,Stations
k942,贵阳-凯里-镇远-玉屏-怀化-溆浦-新化-涟源-娄底-湘乡-湘潭-鹰潭-上饶-玉山-江山-衢州-金华-金华南-武义-永康-缙云-丽水-青田-温州
k945,贵阳-贵定-凯里-镇远-怀化-娄底-湘潭-进贤-鹰潭-邵武-顺昌-三明北-三明-永安南-漳平西-龙岩-漳州-厦门北
k946,厦门北-龙岩-瑞金-会昌北-赣州-吉安-新余-萍乡-株洲-湘潭-娄底-怀化-镇远-施秉-凯里-贵阳
k95,北京-唐山北-山海关-锦州-沟帮子-盘锦-鞍山-辽阳-沈阳-抚顺北
k955,白城-洮南-通榆-太平川-宝龙山-通辽-甘旗卡-彰武-沈阳-新民-大虎山-锦州-山海关-唐山-天津-沧州-德州-平原-晏城-大明湖-淄博-潍坊-胶州-蓝村-青岛北
k956,青岛北-潍坊-淄博-大明湖-德州-天津-唐山-昌黎-北戴河-秦皇岛-山海关-绥中-葫芦岛-锦州-大虎山-沈阳-彰武-甘旗卡-通辽-宝龙山-太平川-通榆-洮南-白城
k959,临汾-洪洞-霍州-灵石-介休-平遥-祁县-太谷-榆次-太原-忻州-原平-山阴-应县-怀仁东-大同-阳高-张家口-宣化-北京-玉田县-唐山北-滦县-北戴河-秦皇岛-山海关-兴城-葫芦岛-锦州-凌海-大虎山-沈阳北
k96,抚顺北-沈阳-辽阳-鞍山-海城-盘锦-锦州-葫芦岛-兴城-绥中-山海关-唐山北-玉田县-三河县-北京
k960,沈阳北-新民-大虎山-沟帮子-锦州-葫芦岛-绥中-山海关-秦皇岛-北戴河-滦县-唐山北-北京-张家口-天镇-大同-怀仁东-应县-山阴-原平-忻州-太原-榆次-太谷-祁县-平遥-介休-灵石-霍州-洪洞-临汾-襄汾-侯马-闻喜-运城
k962,临汾-洪洞-霍州-灵石-介休-平遥-祁县-太谷-榆次-太原-忻州-原平-山阴-应县-怀仁东-大同-阳高-张家口-宣化-北京-玉田县-唐山北-滦县-北戴河-秦皇岛-山海关-兴城-葫芦岛-锦州-大虎山-沈阳北
k965,张家界-慈利-临澧-常德-益阳-长沙-岳阳-武昌-信阳-驻马店-漯河-临颍-许昌-长葛-郑州-新乡-鹤壁-安阳-邯郸-邢台-石家庄-定州-保定-徐水-北京
k969,通化-三源浦-柳河-梅河口-山城镇-清原-抚顺北-沈阳-锦州-唐山-天津-杨柳青-青县-沧州-泊头-吴桥-德州-禹城-大明湖-淄博-潍坊-青岛北
k970,青岛北-蓝村-胶州-淄博-大明湖-平原-德州-东光-沧州-静海-天津-唐山-山海关-沈阳-抚顺北-南杂木-清原-山城镇-梅河口-柳河-三源浦-通化
k973,哈尔滨西-双城堡-扶余-德惠-长春-公主岭-四平-昌图-开原-铁岭-沈阳北-锦州-秦皇岛-唐山-芦台-塘沽-天津-任丘-肃宁-饶阳-深州-衡水-枣强-清河城-临清-聊城-台前-郓城-菏泽-曹县-商丘-民权-兰考-开封-郑州-许昌-漯河-驻马店-信阳-孝感-汉口-云梦-安陆-随州-枣阳-襄阳
k974,襄阳-枣阳-随州-安陆-云梦-汉口-孝感-广水-信阳-驻马店-漯河-许昌-郑州-商丘-菏泽-梁山-阳谷-聊城-清河城-衡水-深州-饶阳-肃宁-任丘-霸州-天津-唐山-山海关-绥中-兴城-葫芦岛-锦州-沈阳北-铁岭-长春-扶余-双城堡-王岗-哈尔滨西
k976,哈尔滨西-双城堡-扶余-德惠-长春-公主岭-四平-昌图-开原-铁岭-沈阳北-锦州-秦皇岛-唐山-芦台-塘沽-天津-任丘-肃宁-饶阳-深州-衡水-枣强-清河城-临清-聊城-台前-郓城-菏泽-曹县-商丘-民权-兰考-开封-郑州-许昌-漯河-驻马店-信阳-孝感-汉口-云梦-安陆-随州-枣阳-襄阳
t10,重庆西-广安-渠县-达州-万源-安康-十堰-襄阳-郑州-邯郸-邢台-石家庄-北京西
t101,上海南-嘉善-杭州南-义乌-金华-江山-上饶-鹰潭-吉安-赣州-龙川-惠州-东莞东-深圳
t102,深圳-东莞东-惠州-河源-龙川-赣州-吉安-鹰潭-上饶-江山-金华-义乌-杭州南-嘉善-上海南
t109,北京-天津西-沧州-德州-徐州-南京-常州-无锡-苏州-上海
t110,上海-苏州-无锡-常州-南京-徐州-德州-沧州-天津西-北京
t111,兰州-陇西-甘谷-天水-宝鸡-咸阳-西安-洛阳-郑州-徐州-蚌埠-南京-常州-无锡-苏州-昆山-海宁-杭州
t112,杭州-海宁-嘉善-昆山-苏州-无锡-常州-南京-蚌埠-徐州-开封-郑州-洛阳-西安-宝鸡-天水-定西-兰州
t115,兰州-定西-陇西-甘谷-天水-宝鸡-西安-渭南-华山-郑州-商丘-徐州-蚌埠-南京-无锡-苏州-上海
t116,上海-苏州-无锡-常州-南京-蚌埠-徐州-商丘-郑州-洛阳-西安-杨陵-宝鸡-天水-甘谷-陇西-定西-兰州
t118,兰州-定西-陇西-甘谷-天水-宝鸡-西安-渭南-华山-郑州-商丘-徐州-蚌埠-南京-无锡-苏州-上海
t121,广州-郴州-衡阳-株洲-长沙-岳阳-武昌-孝感-信阳-许昌-郑州-新乡-鹤壁-邯郸-邢台-石家庄-定州-保定-白洋淀-天津-唐山-秦皇岛-山海关-沈阳北-四平-长春
t122,长春-四平-沈阳北-山海关-秦皇岛-滦县-唐山-天津-霸州-徐水-保定-石家庄-邯郸-新乡-郑州-驻马店-信阳-孝感-武昌-岳阳-长沙-衡阳-郴州-广州
t124,广州-郴州-衡阳-株洲-长沙-岳阳-武昌-孝感-信阳-许昌-郑州-新乡-鹤壁-邯郸-邢台-石家庄-定州-保定-白洋淀-天津-唐山-秦皇岛-山海关-沈阳北-四平-长春
t125,东莞东-惠州-河源-龙川-赣州-吉安-向塘-南昌-武昌-襄州-十堰-安康-万源-达州-营山-蓬安-南充-成都
t126,成都-遂宁-南充-营山-达州-万源-安康-旬阳-十堰-襄州-随州-武昌-黄石-南昌-吉安-赣州-龙川-河源-惠州-东莞东
t129,大连-金州-瓦房店-大石桥-鞍山-沈阳-沈阳北-哈尔滨-安达-大庆西-齐齐哈尔
t130,齐齐哈尔-大庆西-安达-肇东-哈尔滨-长春-沈阳-大连
t131,大连-金州-普兰店-瓦房店-熊岳城-盖州-大石桥-盘锦-锦州-葫芦岛-兴城-绥中-山海关-北戴河-唐山-天津-德州-济南-徐州-南京-常州-无锡-苏州-上海
t132,上海-苏州-无锡-常州-镇江-南京-蚌埠-徐州-兖州-济南-沧州-天津-唐山-秦皇岛-山海关-锦州-盘锦-大石桥-盖州-熊岳城-瓦房店-大连
t135,济南-泰山-兖州-滕州-枣庄西-徐州-宿州-蚌埠-南京-镇江-常州-无锡-苏州-上海南-海宁-杭州南-绍兴-上虞-余姚-宁波
t136,宁波-余姚-上虞--绍兴-杭州南-杭州东-海宁-嘉善-上海南-昆山-苏州-无锡-常州-南京-徐州-滕州-兖州-泰山-济南
t145,北京-保定-石家庄-邢台-邯郸-鹤壁-郑州-许昌-漯河-信阳-武昌-岳阳-长沙-株洲-醴陵-萍乡-宜春-新余-樟树-丰城-南昌
t146,南昌-丰城-樟树-新余-宜春-萍乡-醴陵-株洲-长沙-岳阳-咸宁-武昌-信阳-漯河-郑州-安阳-邯郸-邢台-石家庄-保定-北京
t151,泰州-南京-芜湖-宣城-绩溪县-黄山-景德镇-鹰潭-新余-株洲-衡阳-郴州-韶关东-广州
t152,广州-英德-韶关东-郴州-衡阳-株洲-萍乡-新余-东乡-鹰潭-万年-乐平市-景德镇-祁门-黄山-歙县-绩溪县-宣城-芜湖-南京
t155,广州东-东莞东-惠州-河源-龙川-赣州-九江-蕲春-浠水-黄州-麻城-汉口
t156,汉口-麻城-黄州-浠水-蕲春-武穴-南昌-赣州-龙川-河源-惠州-东莞东-广州东
t168,南昌-共青城-瑞昌-阳新-黄石-鄂州-武昌-信阳-驻马店-漯河-许昌-郑州-安阳-邯郸-邢台-石家庄-定州-保定-涿州-北京西
t169,上海南-海宁-杭州南-义乌-金华-衢州-上饶-鹰潭-吉安-赣州-韶关东-广州
t17,北京-沈阳北-哈尔滨-阿城-尚志-一面坡-苇河-亚布力-横道河子-海林-牡丹江
t170,广州-韶关东-南雄-大余-赣州-金华-义乌-诸暨-杭州南-海宁-嘉善-上海南
t171,南昌-丰城-樟树-新余-分宜-宜春-萍乡-醴陵-衡阳-郴州-韶关东-广州东
t172,广州东-韶关东-郴州-衡阳-株洲-萍乡-宜春-新余-樟树-丰城-南昌
t175,北京西-保定-石家庄北-太原-交城-文水-汾阳-吕梁-绥德-靖边-定边-中卫-白银西-兰州-乐都-西宁
t176,西宁-乐都-兰州-白银西-中卫-定边-靖边-绥德-吕梁-太原-石家庄北-保定-北京西
t179,济南-泰山-兖州-济宁-菏泽-商丘南-阜阳-武昌-岳阳-长沙-株洲-衡阳-郴州-韶关东-广州
t18,牡丹江-哈尔滨-沈阳北-唐山北-北京
t180,广州-韶关东-郴州-衡阳-株洲-长沙-岳阳-武昌-麻城-阜阳-菏泽-济宁-兖州-泰山-济南
t181,哈尔滨-双城堡-扶余-长春-四平-铁岭-沈阳-锦州-山海关-北戴河-唐山-天津-衡水-聊城-菏泽-商丘南-阜阳-淮滨-潢川-光山-新县-麻城-汉口
t182,汉口-麻城-新县-潢川-淮滨-阜阳-商丘南-菏泽-聊城-衡水-天津-唐山-滦县-秦皇岛-山海关-葫芦岛-锦州-沟帮子-沈阳北-铁岭-长春-德惠-陶赖昭-扶余-双城堡-哈尔滨
t197,郑州-巩义-洛阳-三门峡-西安-宝鸡-天水-甘谷-陇西-定西-兰州-武威-张掖-嘉峪关-柳园-哈密-鄯善北-吐鲁番北-乌鲁木齐
t198,乌鲁木齐-吐鲁番北-鄯善北-哈密-柳园-嘉峪关-高台-张掖-金昌-武威-兰州-定西-陇西-天水-宝鸡-西安-三门峡-洛阳-巩义-郑州
t211,上海南-嘉善-海宁-杭州南-义乌-金华-衢州-上饶-鹰潭-吉安-赣州-龙川-河源-惠州-东莞东-深圳
t212,深圳-东莞东-惠州-河源-龙川-赣州-吉安-鹰潭-上饶-衢州-金华-义乌-杭州南-海宁-上海南
t215,北京-沧州-德州-徐州-沭阳-淮安-盐城-泰州
t216,泰州-盐城-淮安-沭阳-徐州-德州-沧州-北京
t219,广州东-东莞-惠州-龙川-信丰-赣州-吉安-南昌-九江-安庆西-桐城-合肥
t221,合肥-桐城-安庆西-天柱山-太湖-宿松-九江-南昌-赣州-龙川-惠州-东莞东-广州东
t222,广州东-东莞-惠州-龙川-信丰-赣州-吉安-南昌-九江-安庆西-桐城-合肥
t231,北京西-保定-石家庄-邯郸-洛阳-西安
t232,西安-三门峡-洛阳-石家庄-保定-北京西
t235,重庆西-广安-达州-宣汉-紫阳-安康-十堰-襄阳-信阳-潢川-商城-合肥-芜湖-南京-常州-无锡-苏州-昆山
t236,昆山-苏州-无锡-常州-南京-马鞍山-芜湖-合肥-固始-商城-潢川-信阳-襄阳-安康-万源-宣汉-达州-渠县-广安-重庆西
t237,昆山-苏州-无锡-常州-南京-马鞍山-芜湖-合肥-固始-商城-潢川-信阳-襄阳-安康-宣汉-达州-渠县-广安-重庆西
t241,齐齐哈尔-杜尔伯特-大庆西-安达-肇东-哈尔滨-德惠-长春-公主岭-四平-开原-铁岭-沈阳北-辽中-盘锦北-葫芦岛北-秦皇岛-昌黎-滦县-唐山-天津-泰山-兖州-滕州-徐州-宿州-蚌埠-合肥
t242,合肥-蚌埠-宿州-徐州-兖州-天津-唐山-北戴河-山海关-锦州南-沈阳北-四平-长春-哈尔滨-肇东-宋-安达-大庆西-齐齐哈尔
t246,武昌-安陆-随州-襄州-十堰-安康-达州-南充-蓬溪-遂宁-成都东
t248,成都东-遂宁-南充-达州-万源-安康-十堰-襄州-安陆-武昌
t25,上海南-松江-海宁-杭州南-义乌-金华-衢州-上饶-鹰潭-吉安-井冈山-茶陵南-攸县南-安仁-衡阳-祁东-祁阳-永州-东安东-全州南-桂林北-柳州-南宁东-南宁
t252,天津-霸州-白沟-白洋淀-徐水-保定-定州-石家庄-高邑-邢台-邯郸-安阳-新乡-郑州-漯河-武昌-岳阳-长沙-株洲-衡阳-郴州-韶关东-广州
t254,广州-韶关东-郴州-衡阳-长沙-武昌-信阳-郑州-安阳-邯郸-邢台-石家庄-定州-保定-徐水-白洋淀-白沟-霸州-天津
t26,南宁-南宁东-柳州-桂林北-兴安北-全州南-东安东-永州-祁东-衡阳-安仁-鹰潭-上饶-玉山-衢州-金华-义乌-杭州南-海宁-嘉善-上海南
t281,乌鲁木齐-吐鲁番-鄯善-哈密-柳园-嘉峪关-酒泉-张掖-金昌-武威-兰州-定西-陇西-天水-宝鸡-西安-西峡-内乡-镇平-南阳-襄阳-荆门-当阳-松滋-石门县北-张家界-吉首-怀化-柳州-南宁
t282,南宁-来宾-柳州-怀化-吉首-张家界-慈利-石门县北-当阳-荆门-襄阳-邓州-南阳-镇平-内乡-西安-宝鸡-天水-甘谷-陇西-定西-兰州-武威-金昌-张掖-酒泉-嘉峪关-柳园-哈密-鄯善-吐鲁番-乌鲁木齐
t287,南宁-贵港-玉林-梧州-贺州-江华-道州-永州-衡阳-长沙-武昌-许昌-郑州-邯郸-石家庄-保定-北京西
t288,北京西-保定-石家庄-邯郸-郑州-许昌-漯河-驻马店-信阳-武昌-长沙-衡阳-永州-零陵-道州-江永-江华-贺州-梧州-玉林-贵港-南宁
t295,兰州-武威南-武威-金昌-张掖-嘉峪关-哈密-吐鲁番北-乌鲁木齐
t296,乌鲁木齐-吐鲁番北-哈密-嘉峪关-张掖-金昌-武威-武威南-兰州
t297,北京-唐山北-滦县-山海关-锦州-沈阳北-四平-长春-哈尔滨-尚志-亚布力-横道河子-山市-海林-牡丹江
t298,牡丹江-海林-山市-横道河子-亚布力-苇河-一面坡-尚志-阿城-哈尔滨-长春-沈阳北-山海关-秦皇岛-北戴河-昌黎-唐山北-北京
t301,乌鲁木齐-吐鲁番北-哈密-柳园-嘉峪关-张掖-金昌-武威-中卫-青铜峡-银川-石嘴山-惠农-乌海-临河-包头-呼和浩特东-集宁南-商都-化德-正镶白旗-桑根达来-大板-林东-查布嘎-开鲁-通辽-甘旗卡-彰武-沈阳北-铁岭-开原-昌图-四平-公主岭-长春
t302,长春-公主岭-四平-昌图-开原-铁岭-沈阳北-彰武-甘旗卡-通辽-开鲁-查布嘎-林东-大板-桑根达来-正镶白旗-化德-商都-集宁南-呼和浩特东-包头-临河-乌海-惠农-石嘴山-银川-中卫-武威-金昌-张掖-嘉峪关-柳园-哈密-吐鲁番北-乌鲁木齐
t305,乌鲁木齐-吐鲁番北-哈密-柳园-嘉峪关-酒泉-张掖-武威-兰州-定西-天水-宝鸡-咸阳-西安-渭南西-南阳-信阳-广水-孝感-武昌-鄂州-黄石-庐山-南昌西-三明北-福州
t306,福州-三明北-南昌西-瑞昌-黄石-鄂州-武昌-信阳-南阳-渭南西-西安-蔡家坡-宝鸡-天水-陇西-定西-兰州-武威-张掖-酒泉-嘉峪关-柳园-哈密-吐鲁番北-乌鲁木齐
t325,郑州-开封-兰考-民权-商丘-阜阳-合肥-芜湖-宣城-广德-长兴南-杭州-绍兴-上虞-余姚-宁波
t326,宁波-余姚-上虞-绍兴-杭州-德清西-长兴南-广德-宣城-芜湖-合肥-阜阳-商丘-兰考-开封-郑州
t35,北京-天津西-沧州-徐州-宿州-蚌埠-合肥
t36,合肥-蚌埠-宿州-徐州-沧州-天津西-北京
t367,广州-韶关东-郴州-衡阳-株洲-长沙-岳阳-武昌-孝感-信阳-驻马店-许昌-郑州-新乡-邯郸-邢台-石家庄-保定-白洋淀-霸州-天津-唐山-山海关-绥中-兴城-葫芦岛-锦州-沟帮子-盘锦-大石桥-熊岳城-瓦房店-普兰店-金州-大连
t369,大连-金州-普兰店-瓦房店-熊岳城-大石桥-盘锦-沟帮子-锦州-葫芦岛-绥中-山海关-唐山-天津-保定-定州-石家庄-邢台-邯郸-安阳-新乡-郑州-漯河-驻马店-信阳-广水-孝感-武昌-咸宁-赤壁-岳阳-长沙-株洲-衡阳-郴州-韶关东-广州
t381,上海南-嘉善-海宁-杭州南-义乌-金华-衢州-玉山-上饶-鹰潭-吉安-茶陵南-衡阳-祁东-祁阳-永州-桂林北-柳州-南宁-百色-田林-兴义-威舍-罗平-师宗-昆明
t382,昆明-师宗-罗平-威舍-兴义-百色-平果-南宁-柳州-桂林北-兴安北-全州南-东安东-永州-祁阳-祁东-衡阳-安仁-茶陵南-炎陵-鹰潭-金华-义乌-杭州南-海宁-上海南
t39,北京-天津-唐山-山海关-锦州-通辽-白城-齐齐哈尔
t395,深圳-东莞东-惠州-河源-龙川-赣州-吉安-南昌-九江-麻城-潢川-阜阳-商丘南-菏泽-济宁-兖州-泰山-济南-淄博-青州市-潍坊-胶州北-青岛北-青岛
t396,青岛-青岛北-潍坊-青州市-淄博-济南-泰山-兖州-济宁-菏泽-商丘南-阜阳-潢川-麻城-黄州-九江-南昌-吉安-赣州-龙川-河源-惠州-东莞东-深圳
t40,齐齐哈尔-泰来-镇赉-白城-通榆-太平川-通辽-锦州-葫芦岛-山海关-唐山-天津-北京
t41,北京西-保定-石家庄北-太原-汾阳-吕梁-吴堡-绥德-子长-延安-西安
t42,西安-蒲城东-延安-子长-绥德-吕梁-太原-石家庄北-保定-北京西
t47,北京-北戴河-沈阳北-哈尔滨-大庆西-齐齐哈尔
t48,齐齐哈尔-大庆西-哈尔滨-沈阳北-北京
t49,北京西-石家庄-邢台-邯郸-安阳-新乡-郑州-漯河-平顶山-南阳-襄阳-荆门-当阳-宜昌东
t50,宜昌东-当阳-荆门-襄阳-南阳-平顶山-漯河-郑州-邯郸-邢台-石家庄-保定-北京西
t55,天津-北京西-保定-石家庄-邢台-邯郸-安阳-新乡-洛阳-渭南-西安-咸阳-杨陵-蔡家坡-宝鸡
t56,宝鸡-蔡家坡-杨陵-咸阳-西安-渭南-洛阳-安阳-邯郸-邢台-石家庄-保定-北京西-天津
t57,宝鸡-蔡家坡-杨陵-咸阳-西安-渭南-洛阳-安阳-邯郸-邢台-石家庄-保定-北京西-天津
t58,天津-北京西-保定-石家庄-邢台-邯郸-安阳-新乡-洛阳-渭南-西安-咸阳-杨陵-蔡家坡-宝鸡
t77,上海南-嘉善-海宁-杭州南-义乌-金华-鹰潭-吉安-井冈山-衡阳-永州-桂林北-柳州-南宁
t78,南宁-柳州-桂林北-兴安北-全州南-东安东-永州-衡阳-井冈山-衢州-金华-义乌-杭州南-海宁-嘉善-上海南
t79,南宁-黎塘-贵港-玉林-容县-岑溪-梧州-贺州-江华-江永-道州-零陵-永州-衡阳-鹰潭-上饶-衢州-金华-义乌-诸暨-杭州南-海宁-上海南
t8,成都-德阳-绵阳-江油-广元-略阳-徽县-两当-凤县-宝鸡-西安-延安-太原-阳泉北-石家庄北-保定-北京西
t80,上海南-海宁-杭州南-诸暨-义乌-金华-衢州-上饶-鹰潭-株洲-衡阳-永州-道州-江永-江华-贺州-梧州-岑溪-容县-玉林-贵港-黎塘-南宁
t82,南宁-黎塘-贵港-玉林-容县-岑溪-梧州-贺州-江华-江永-道州-零陵-永州-衡阳-鹰潭-上饶-衢州-金华-义乌-诸暨-杭州南-海宁-上海南
t9,北京西-石家庄-邢台-邯郸-安阳-新乡-郑州-襄阳-十堰-安康-万源-达州-渠县-重庆西
t95,武昌-咸宁-赤壁-长沙-韶关东-广州-深圳
t96,深圳-广州-韶关东-郴州-长沙-赤壁-咸宁-武昌
z100,广州东-株洲-金华-上海
z101,厦门北-漳州-龙岩-瑞金-赣州-南昌-九江-阜阳-菏泽-天津-秦皇岛-锦州南-沈阳北-四平-长春
z102,长春-四平-沈阳北-锦州南-绥中北-秦皇岛-天津-阜阳-九江-南昌西-吉安-赣州-瑞金-龙岩-漳州-厦门北
z105,济南-泰山-兖州-邹城-滕州-枣庄西-徐州-郑州-洛阳-西安-宝鸡-天水-甘谷-陇西-定西-兰州-兰州西-武威-张掖-嘉峪关-哈密-吐鲁番北-乌鲁木齐
z106,乌鲁木齐-吐鲁番北-哈密-嘉峪关-张掖-武威-兰州-天水-宝鸡-西安-郑州-徐州-枣庄西-兖州-泰山-济南
z11,广州东-郴州-长沙-岳阳-武昌-郑州-石家庄-天津-唐山-北戴河-秦皇岛-山海关-葫芦岛北-锦州南-盘锦北-沈阳北
z111,哈尔滨西-长春-四平-沈阳北-锦州南-山海关-秦皇岛-唐山-天津-衡水-菏泽-商丘南-阜阳-麻城-九江-南昌西-吉安-赣州-韶关东-广州-佛山-肇庆-茂名-湛江西-徐闻-海口
z112,海口-徐闻-雷州-湛江西-茂名-肇庆-佛山-广州-韶关东-赣州-吉安-南昌西-九江-阜阳-菏泽-天津-唐山-山海关-锦州-沈阳北-长春-哈尔滨西
z118,吉林-九台-长春-沈阳北-秦皇岛-唐山北-北京
z12,沈阳北-盘锦北-锦州南-葫芦岛北-绥中北-山海关-唐山-天津-石家庄-郑州-武昌-长沙-郴州-广州东
z121,成都-遂宁-南充-达州-万源-安康-襄州-武昌-岳阳-长沙-广州
z122,广州-长沙-岳阳-武昌-襄州-安康-万源-达州-南充-遂宁-成都
z125,兰州-陇西-天水-宝鸡-西安-洛阳-宝丰-漯河-信阳-武昌-南昌-抚州-三明北-莆田-厦门北
z126,厦门北-莆田-三明北-抚州-南昌-武昌-信阳-漯河-宝丰-洛阳-西安-宝鸡-天水-陇西-兰州
z129,北京西-石家庄-洛阳-西安-天水-陇西-兰州
z13,沈阳北-盘锦北-锦州南-葫芦岛北-绥中北-山海关-唐山-天津-石家庄-郑州-武昌-长沙-郴州-广州东
z130,兰州-陇西-天水-西安-洛阳-安阳-石家庄-保定-北京西
